out	Kingdom	Phylum	Class	Order	Family
800121549f70cee7482ce81f0213550a	Bacteria	 Bacteroidota	 Bacteroidia	 Cytophagales	 Spirosomaceae
f1997b14a66b37bdd7d688b7ea0562ae	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Comamonadaceae
2a45ace0bf16d93856a6d7f55f5bdb95	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Rhizobiaceae
3d6b1456a993b42d99733fb16474017a	Bacteria	 Bacteroidota	 Bacteroidia	 Bacteroidales	 Paludibacteraceae
60eb4fbf38e4044ade7e98687fe788de	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	 Pseudomonadaceae
df7063089e2f70c6d46e6d790c4a1545	Bacteria	 Actinobacteriota	 Actinobacteria	 Micrococcales	 Microbacteriaceae
bfadd28d80840274d4e3af6023a6adbd	Bacteria	 Bacteroidota	 Bacteroidia	 Sphingobacteriales	 KD3-93
8504bda9fe9c636ba8a41db5e3dbaf02	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Rhodocyclaceae
63e8e371c53661b10ee7322256052eb7	Bacteria	NA	NA	NA	NA
d1357e5ab87abd18587301d51c221f9c	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Lactobacillaceae
ebba6a8cb446a248634ee6a6c891e295	Bacteria	 Bacteroidota	 Bacteroidia	 Chitinophagales	 Saprospiraceae
35105ae12e349270fc54b4e755e2b576	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Sphingomonadales	 Sphingomonadaceae
9b85888fa25811c565511e08a0e56eee	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	NA
8934e00f5fab559ffe1bc5c6fe5592ad	Bacteria	 Proteobacteria	 Gammaproteobacteria	NA	NA
01ede95c23e4d16efdd53a74e1143ebd	Bacteria	 Chloroflexi	 Chloroflexia	 Chloroflexales	 Roseiflexaceae
b7ada6446a0cb7830e835997d06f4742	Bacteria	 Bacteroidota	 Bacteroidia	 Chitinophagales	 Chitinophagaceae
c985cd739a8a3abde8a2855d2d3751bc	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Sphingomonadales	 Sphingomonadaceae
11c3a92bc5c97675fb83c9fda676e005	Bacteria	 Actinobacteriota	 Actinobacteria	 Corynebacteriales	 Corynebacteriaceae
f03c5d80436f24dc9b5a553ad7e3affb	Bacteria	 Firmicutes	 Bacilli	 Mycoplasmatales	 Mycoplasmataceae
dae99dae3d30ca40c56dd52f2b385101	Bacteria	 Cyanobacteria	 Cyanobacteriia	 Chloroplast	 Chloroplast
0591531e5834c2ccd2777569c48221b4	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Hyphomicrobiaceae
9f2e0fda563cce4f5c77af69317ea0cd	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Beijerinckiaceae
91e201e326a97980c8b9a339ac0d1fb9	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Chitinibacteraceae
0e17c46ef986f3f191640d1de7214422	Bacteria	 Cyanobacteria	 Cyanobacteriia	 Chloroplast	 Chloroplast
26bb7802b8dc53361313e8f6aec57a50	Bacteria	 Planctomycetota	 Planctomycetes	 Pirellulales	 Pirellulaceae
95d9d63ba83979ac8e9ce1a32c3a0817	Bacteria	 Desulfobacterota	 Desulfuromonadia	 Geobacterales	 Geobacteraceae
5d438e25ec476a40b3477d2eeea51828	Bacteria	 Actinobacteriota	 Actinobacteria	NA	NA
1b016a8703faecbfe51fbf74efc9ff27	Bacteria	 Firmicutes	 Bacilli	 Alicyclobacillales	 Alicyclobacillaceae
22c1e63d29e542d1fd2133f5275ee2d2	Bacteria	 Actinobacteriota	 Actinobacteria	 Micrococcales	 Intrasporangiaceae
71234cd9f706ba177666b29ee4c21a27	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Rhizobiaceae
f626128795338365ed80c41769b73f4a	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	NA
ceb9618721186181f1014e6745962260	Bacteria	 Firmicutes	 Clostridia	 Peptostreptococcales-Tissierellales	 Peptostreptococcaceae
b255129a92f3b76efa9e521be8bf9fa3	Bacteria	 Acidobacteriota	 Vicinamibacteria	 Vicinamibacterales	 Vicinamibacteraceae
049afe12f6086b2efaf85738da376b8b	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Gammaproteobacteria_Incertae_Sedis	 Unknown_Family
53b330139c55264fba3c736443ae361a	Bacteria	 Firmicutes	 Bacilli	 Staphylococcales	 Staphylococcaceae
c91afc729c05c05b0bd896404c827a8b	Bacteria	 Acidobacteriota	 Vicinamibacteria	 Vicinamibacterales	 uncultured
7bda5a051df066c1bc50bc65ab3e818f	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Hyphomicrobiaceae
2a4cd155adec9a669a58fe367c88c7c1	Bacteria	 Acidobacteriota	 Acidobacteriae	 Acidobacteriae	 Acidobacteriae
cf35779008fd1fcf0abe0773a1eedb2c	Bacteria	 Bacteroidota	 Bacteroidia	 Chitinophagales	 Chitinophagaceae
f92f5cf3c4943dc69dc9ad0f70c7cacb	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Lactobacillaceae
bd25bc6b8cc473e9bd6506ac0f061f92	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Vagococcaceae
1863104daddc518e0e47b2f84f7adeb5	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	 Pseudomonadaceae
e0adcc48c79f1ad7908b8f663ba4f24e	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Comamonadaceae
af9bdc1c70cb50665975697f9832ca26	Bacteria	 Proteobacteria	 Gammaproteobacteria	NA	NA
195a4e25fea786de20a6e479e36746c8	Bacteria	 Actinobacteriota	 Actinobacteria	 Corynebacteriales	 Nocardiaceae
9e706d0fd21a1dced6a724b8592ac3f5	Bacteria	 Myxococcota	 Polyangia	 Polyangiales	 Phaselicystidaceae
53c1a49b4b6ff79b30d5140f59980772	Bacteria	 Bacteroidota	 Bacteroidia	 Bacteroidales	 Paludibacteraceae
a151223b21c755c21f8c5996c8f3135f	Bacteria	 Firmicutes	 Bacilli	 Mycoplasmatales	 Mycoplasmataceae
10ea2a08ad21b0cdacd0f7ba78800d0b	Bacteria	 Bacteroidota	 Bacteroidia	 Sphingobacteriales	 Sphingobacteriaceae
e1ec4fcff2742a59f26b9c3c524ca8c3	Bacteria	 Bacteroidota	 Bacteroidia	 Flavobacteriales	 Flavobacteriaceae
23cbeda7c83244cad3c0e07880cf59d5	Bacteria	 Actinobacteriota	 Actinobacteria	 Frankiales	 Sporichthyaceae
5bdbddb95b8db6a0a33340e8f172b45b	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Burkholderiaceae
980c8523203d9caec518db5ee3499c24	Bacteria	 Verrucomicrobiota	 Verrucomicrobiae	 Chthoniobacterales	 Chthoniobacteraceae
62eb7de4f91c6bac9d46768cd4d63bf9	Bacteria	 Bacteroidota	 Bacteroidia	 Sphingobacteriales	 Sphingobacteriaceae
36c1c60bb7064dad62d16d865ce1c614	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Clostridiaceae
e91082c07cf1e30e0077ec09f20e3e9c	Bacteria	 Bacteroidota	 Bacteroidia	NA	NA
e9639da8ac8cad1e09b418ae3bd1d798	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Comamonadaceae
f814de6702a40d6ddcb61f1c2fbbd32d	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacterales	 Enterobacteriaceae
1eba48b88bfc42db67375f71cf35656d	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Burkholderiaceae
5bd4b29769aa7f56d47b069e9b119ec4	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Aeromonadales	 Aeromonadaceae
7a9ee3a554143ae8f8bd4e0444a20ad5	Bacteria	 Firmicutes	 Bacilli	 Bacillales	 Bacillaceae
30b21d4efe105819ddd7ae669a5584af	Bacteria	 Firmicutes	 Bacilli	 Mycoplasmatales	 Mycoplasmataceae
ea91da8fd80558d8980823aa34b11629	Bacteria	 Actinobacteriota	 Actinobacteria	 Micromonosporales	 Micromonosporaceae
ad8438666d40aae4e744eeee5fdac518	Bacteria	 Dependentiae	 Babeliae	 Babeliales	 Vermiphilaceae
39e90db60b640656ec91102c1c601685	Bacteria	 Bdellovibrionota	 Bdellovibrionia	 Bacteriovoracales	 Bacteriovoracaceae
5d70d4afe076fc68bae1b2678dc71266	Bacteria	 Chloroflexi	 Anaerolineae	 SJA-15	 SJA-15
687145b3fc181a70939f7648b558eeaf	Bacteria	 Actinobacteriota	 Actinobacteria	 Propionibacteriales	 Propionibacteriaceae
cef85f1ae855808a76460add75e37b11	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Chitinibacteraceae
2a183644946035ee2cc2908340a3620a	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Salinisphaerales	 Solimonadaceae
e0350f9e6ae132c6f0ae6ddadc0b7f1c	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Rhizobiaceae
821129ed9e771cb6cf82bb89f51ac6fe	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Hyphomicrobiaceae
d15d48a9855f2196a4ee1ab08aa7c6d0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Comamonadaceae
e58fba5743664008dd3fbb5b6847abe0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Diplorickettsiales	 Diplorickettsiaceae
71457f976565130936a0fcfa24745fe9	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Cellvibrionales	 Halieaceae
5b489568d93568b227d9bcfb0ee7d981	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Oceanospirillales	 Halomonadaceae
75d87be821c1f5ca02d0cf5c4603b2b5	Bacteria	 Cyanobacteria	 Cyanobacteriia	 Synechococcales	 Cyanobiaceae
d7d755c8aa15de8156accb62c693b4c0	Bacteria	 Verrucomicrobiota	 Verrucomicrobiae	 Chthoniobacterales	 Chthoniobacteraceae
2f1b922aeb9fcda0a0bfae04a56c9004	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Streptococcaceae
ccf41e8a83dc8a2639d0ab6a7f152874	Bacteria	 Actinobacteriota	 Actinobacteria	 Frankiales	 Frankiales
4004cbc2e600e1128de05d116624595f	Bacteria	 Chloroflexi	 KD4-96	 KD4-96	 KD4-96
b632722f8fedf2dbefe3b957779a9601	Bacteria	 Firmicutes	 Bacilli	 Staphylococcales	 Staphylococcaceae
8c4c178bdb873dbc89579a175d8ab183	Bacteria	 Bacteroidota	 Bacteroidia	 Flavobacteriales	 Flavobacteriaceae
26b1161e6eed3e2e78815113ec33bf24	Bacteria	NA	NA	NA	NA
6c8ac63aa82fe73e9199311f8747bf21	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Comamonadaceae
f37994fd381d28e1d9cf659301d40749	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Caulobacterales	 Caulobacteraceae
3c714812bc351ca29cfd8969a86a39f9	Bacteria	 Actinobacteriota	 Actinobacteria	 Micrococcales	 Microbacteriaceae
e1760c6cb476849c426b1ee9db5aae39	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacterales	 Enterobacteriaceae
9dcb99dc0313fa9b3bfb0b17fe39decd	Bacteria	 Firmicutes	 Bacilli	 Bacillales	 Planococcaceae
ca8b376779048ff434b42424a6999fdd	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Comamonadaceae
18d8c243df824c384c05c8abf0c38aae	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Comamonadaceae
fb74463837f81201cd7259ce2befe752	Bacteria	 Acidobacteriota	 Vicinamibacteria	 Vicinamibacterales	 Vicinamibacteraceae
a4a3f521670a7a00dce7e630895bfac6	Bacteria	 Actinobacteriota	 Thermoleophilia	 Gaiellales	 uncultured
1975462e0dc326a5005abc3bd5d66949	Bacteria	 Bacteroidota	 Bacteroidia	 Flavobacteriales	 Flavobacteriaceae
39c95e97488aaeff1c458b388d372338	Bacteria	 Bacteroidota	 Bacteroidia	 Flavobacteriales	 Flavobacteriaceae
0dab5d2c59c017682f9be151a68390e9	Bacteria	 Firmicutes	 Bacilli	 Bacillales	 Bacillaceae
bd86e37ee3f31df3446b4af9c07c6f46	Bacteria	 Firmicutes	 Bacilli	 Bacillales	 Bacillaceae
b967a9c73dacc67db55841f00370b3f0	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Comamonadaceae
7d0222c6f5662824be4ea61c1385f44e	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Streptococcaceae
267f7ceef25ddc854ee7b93a692f9052	Bacteria	 Bacteroidota	 Bacteroidia	 Cytophagales	 Spirosomaceae
bd373db0d14b7b5d76ad8ca4446d3deb	Bacteria	 Acidobacteriota	 Holophagae	 Holophagales	 Holophagaceae
e3bd0093bb96beb1d6251e4e1c17b345	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	 Moraxellaceae
b9d89461d75bf11db2cf414619c84308	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Caulobacterales	 Caulobacteraceae
c212d213654e6ff0dbec74f54bd05700	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Caulobacterales	 Caulobacteraceae
4ce04f25b05092553b135f1d12f6d6e9	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Comamonadaceae
777482df521ccb345369ae24f88f53ca	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Methylococcales	 Methylomonadaceae
97b65af0a649f360d6da92b072170199	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Oxalobacteraceae
6a8e4b8621d4d75406e40b69df59313c	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 SC-I-84
d844973bccd36dcffcb076076dc2f144	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Sphingomonadales	 Sphingomonadaceae
a482724f2d203e9c5de9c7b5561c4b74	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	NA
cba57349cceebc51f5207fe165b382eb	Bacteria	 Firmicutes	 Clostridia	 Christensenellales	 Christensenellaceae
0440be45f0bf9fee473d97fcd7f7804c	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Comamonadaceae
7cc6b04eedcecfe9124dfe22d9d68506	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Aerococcaceae
633d5bbf064c5a3e90b4ad05329892bb	Bacteria	 Bacteroidota	 Bacteroidia	 Flavobacteriales	 Crocinitomicaceae
a3f8d7a70b533db9e5a467f124be9d77	Bacteria	 Actinobacteriota	 Thermoleophilia	 Solirubrobacterales	 67-14
5c2f57730967fda4f1a260be4518322a	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Oxalobacteraceae
2de6be6a37582d551343ea0cd2fceaff	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	 Pseudomonadaceae
8f1996e6abe067cb030c35651e439df6	Bacteria	NA	NA	NA	NA
e71eefa1c381c2d45b87ac84a8797c2f	Bacteria	 Bacteroidota	 Bacteroidia	 Chitinophagales	 Chitinophagaceae
f755e8c3e9034b66939a32a1c782ae36	Bacteria	 Bacteroidota	 Bacteroidia	 Chitinophagales	 Saprospiraceae
555f641ef605113063e80dda4be206ff	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Enterobacterales	 Enterobacteriaceae
af4ba0dcfb107336e6141d1112554647	Bacteria	 Planctomycetota	 Planctomycetes	 Planctomycetales	 Rubinisphaeraceae
053ba97a4c96e0ecfd49730a2daa4fef	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Caulobacterales	 Caulobacteraceae
981e267f304481dd2ae849b29f17c923	Bacteria	 Planctomycetota	 Planctomycetes	 Isosphaerales	 Isosphaeraceae
52ec213334c3ce01ae740bad87941cbb	Bacteria	 Actinobacteriota	 Actinobacteria	 Corynebacteriales	 Corynebacteriaceae
197d60bb66fe6b7bb495e4c2d017fea4	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Sphingomonadales	 Sphingomonadaceae
62a31e13db6df32762f7ae095f351dd6	Bacteria	 Bacteroidota	 Bacteroidia	 Cytophagales	NA
31d19de8567b33acb2994df4a65f6f3f	Bacteria	NA	NA	NA	NA
c4bf10cff8d712b52585b197966e8db5	Bacteria	 Firmicutes	 Bacilli	 Staphylococcales	 Staphylococcaceae
7a8c9d54b47ab19cc01152cc6dfd7cf5	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Oxalobacteraceae
36664419da4a6b2f30ae3848dbefd1d2	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Diplorickettsiales	 Diplorickettsiaceae
1c2db74dde1576abe548a457d961c51b	Bacteria	NA	NA	NA	NA
b5195406a95c201b199c0e211488ea1d	Bacteria	 Bacteroidota	 Bacteroidia	 Chitinophagales	 Chitinophagaceae
cdf48c519d9cee4db38d4591d95efe81	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Comamonadaceae
d21b94b022b3187d84e8299ac802aad7	Bacteria	 Bacteroidota	 Bacteroidia	 Cytophagales	 Cyclobacteriaceae
270248cf1ba85d6d86a884e87a4a2d24	Bacteria	 Proteobacteria	 Gammaproteobacteria	NA	NA
247d9c5f58980060c15acf47d594ee27	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Diplorickettsiales	 Diplorickettsiaceae
f6fe6413e67504fe4afaaeb835a51314	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Comamonadaceae
bc57296188f0c93a2bca611c6d0e0372	Bacteria	NA	NA	NA	NA
681db86ec48c6c4cebe40352365db366	Bacteria	 Bacteroidota	 Bacteroidia	NA	NA
d43a92e1059884eaefafaecce7a1af28	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Rhizobiaceae
a9a1250cfddcb84d3986f2e4724180d9	Bacteria	 Firmicutes	 Clostridia	 Peptostreptococcales-Tissierellales	 Peptostreptococcaceae
f514137fa61e70de2e067771771d40ea	Bacteria	 Firmicutes	 Clostridia	 Peptostreptococcales-Tissierellales	 Peptostreptococcaceae
3b61b2db25ce8571f8f3727159a8e915	Bacteria	 Bacteroidota	 Bacteroidia	NA	NA
5835faa500b764766ba4145004c55e69	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Caulobacterales	 Caulobacteraceae
a626c8116a62d67105f5211561414cc1	Bacteria	 Actinobacteriota	 Actinobacteria	 Frankiales	 Sporichthyaceae
a87342e51c00b24f2f0bc508b7fc5abc	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Comamonadaceae
21f8fdcfb0240810afae3b4765c924f9	Bacteria	 Proteobacteria	 Gammaproteobacteria	NA	NA
fc9b3ab21dbb42d9ecbbe633ae925982	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Enterococcaceae
41140cf95ac234c060c740bb57ef74ae	Bacteria	 Bacteroidota	 Bacteroidia	 Chitinophagales	 Saprospiraceae
0da99d50564a7c397775016345565981	Bacteria	 Verrucomicrobiota	 Omnitrophia	 Omnitrophales	 Omnitrophaceae
53b95d88ad13322632cfe750dde669b1	Bacteria	 Firmicutes	 Bacilli	 Mycoplasmatales	 Mycoplasmataceae
584cb00975e82ca856c081977b12008a	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Paracaedibacterales	 Paracaedibacteraceae
c1bebb451239aeaaeb9160dcebc68131	Bacteria	 Actinobacteriota	 Actinobacteria	 Micrococcales	 Microbacteriaceae
6153a65369e81f1aa2b71a938bee46e5	Bacteria	 Actinobacteriota	 Actinobacteria	 Micrococcales	 Microbacteriaceae
3909acdd21d837e6334342507e64d653	Bacteria	 Actinobacteriota	 Actinobacteria	 Micrococcales	 Micrococcaceae
7725978867d9e93a479a9a6f2db4e090	Bacteria	 Actinobacteriota	 Actinobacteria	 Micrococcales	 Microbacteriaceae
deefb51f5543698ed85825dadeef7b19	Bacteria	 Bacteroidota	 Bacteroidia	 Chitinophagales	 Chitinophagaceae
b3999028f31b8b24501a96b2c4c35fb9	Bacteria	 Bacteroidota	 Bacteroidia	 Sphingobacteriales	 Sphingobacteriaceae
ce3a362ddcdf6fd3da2f0d230f7eb108	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Oxalobacteraceae
d9ec7f51233a2621c109fedcbb91d2a4	Bacteria	 Firmicutes	 Clostridia	 Peptostreptococcales-Tissierellales	 Anaerovoracaceae
1a4b3459a03030368fd43c0d13f7ce77	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	 Moraxellaceae
286b2bd9fca89cad98c81f4f27129b32	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	 Pseudomonadaceae
e9dd6d5bb4578e53482783b01d0a0b5d	Bacteria	 Proteobacteria	 Gammaproteobacteria	NA	NA
a35802d0e576dffd4bb8046d054d5329	Bacteria	 Actinobacteriota	 Acidimicrobiia	 Microtrichales	 Microtrichaceae
e5aeaddb31237171f2766f5642110e60	Bacteria	 Bacteroidota	 Bacteroidia	 Flavobacteriales	 Flavobacteriaceae
480406698caf9e5df58ff316f51847f4	Bacteria	NA	NA	NA	NA
72355dd9056ca7e21029bbba7301384a	Bacteria	 Bacteroidota	 Bacteroidia	 Flavobacteriales	 Flavobacteriaceae
4a1c10e452802aaf1db466637cc57e41	Bacteria	 Bacteroidota	 Bacteroidia	 Cytophagales	 Microscillaceae
89f450755d67b342bed4dcb68ce57921	Bacteria	 Firmicutes	 Bacilli	 Staphylococcales	 Staphylococcaceae
720c0577b92f0069028279fc51551a08	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Sphingomonadales	 Sphingomonadaceae
bbc6ea13397aa8dc4ee2e28e89b9af4b	Bacteria	 Bdellovibrionota	 Oligoflexia	 Oligoflexales	 Oligoflexales
baf97652e7b5c33f31184dfddfbc7a34	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Comamonadaceae
706321798c178b8b960162cd1690d67f	Bacteria	 Firmicutes	 Bacilli	 Bacillales	 Bacillaceae
42910a3e56137e066bcad6145d54d55e	Bacteria	NA	NA	NA	NA
6b6877f90af9118f3ab980bb7b2a7e6b	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Comamonadaceae
6b4ffe7d949fda90f01d7f627ea3028a	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Rhizobiales_Incertae_Sedis
3340abd8d7e56b857aef9502bb1b753c	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Comamonadaceae
548f2f2602079973850fafd5a3e061b6	Bacteria	 Acidobacteriota	 Vicinamibacteria	 Vicinamibacterales	 Vicinamibacteraceae
50c912e66f094faa5fe4db33453442ca	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Acetobacterales	 Acetobacteraceae
813e7847f20620cdb8b26fd332dce0df	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Comamonadaceae
3fa1e8b076615d3ea18e78c9cb9719cb	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Pseudomonadales	 Moraxellaceae
8e5d46073ea6874c21c2897a9b16d87a	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Hyphomicrobiaceae
8b1e6ff68af33968a297af4c5522986b	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae
c4f8073cf85a3214b1f33e9a1763ffb7	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Hyphomicrobiaceae
a433d6eff76f7c1761953d5f87f52575	Bacteria	 Firmicutes	 Bacilli	NA	NA
afedee56f929ed101795cb48c301bead	Bacteria	 Actinobacteriota	 Actinobacteria	 Micrococcales	 Microbacteriaceae
55a1d6d7d98a63db25877373151b32d6	Archaea	 Thermoplasmatota	 Thermoplasmata	 Methanomassiliicoccales	 Methanomassiliicoccaceae
1d0dab7332a6bd3d3b276b99c3f7ef28	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Lactobacillaceae
2ba6df45a383d9b632eb7d094422b275	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Comamonadaceae
8255baf01face291c222cd1c650ce0f3	Bacteria	 Actinobacteriota	 Acidimicrobiia	 Microtrichales	 Microtrichaceae
d2b2ada1f99778aefa385ceccc9b448e	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Lactobacillaceae
507bf322222050a1a03911d983a4722b	Bacteria	 Bdellovibrionota	 Bdellovibrionia	 Bacteriovoracales	 Bacteriovoracaceae
e6ed2b45865899c39ad5c09e588f1c3f	Bacteria	NA	NA	NA	NA
da584c6fca414a8fbf1fd53dbe53355d	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Gallionellaceae
96b5118607acfa8777f76298e8a8baeb	Bacteria	 Bacteroidota	 Bacteroidia	 Sphingobacteriales	 NS11-12_marine_group
562aa3d4a07a7610bd3a61b886887026	Bacteria	 Myxococcota	 Polyangia	 Polyangiales	 BIrii41
fbc9a6776b4f51083e215370fa87a975	Bacteria	 Firmicutes	 Clostridia	 Clostridiales	 Clostridiaceae
5c2a07c2a9df14d60d2dd60ab0b929ae	Bacteria	 Bacteroidota	 Bacteroidia	 Sphingobacteriales	 Sphingobacteriaceae
4240d928d676a2c149ac309c1a67b545	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodobacterales	 Rhodobacteraceae
0566e4a4b23bfc7c00af4e3734ab2598	Bacteria	 Bacteroidota	 Bacteroidia	 Chitinophagales	 Saprospiraceae
12e1eb22899a85041bfce2c79b537585	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Oxalobacteraceae
5266d542c1a5a9017ac4fdd834127c59	Bacteria	 Firmicutes	 Bacilli	 Mycoplasmatales	 Mycoplasmataceae
d00a17cb29f3568af90ff2f6db7331d5	Bacteria	 Firmicutes	 Bacilli	 Mycoplasmatales	 Mycoplasmataceae
0ccaeece3ae60dcbfe42c139c2687c13	Bacteria	 Firmicutes	 Bacilli	 Staphylococcales	 Staphylococcaceae
7b46958daecd4ff2a344da68ab5324a6	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Lactobacillaceae
f3d705c3d6ef028dc68c52ce00e9774a	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Oxalobacteraceae
d197263fc842bb170187fb3eb0048e70	Bacteria	 Actinobacteriota	 Actinobacteria	 Pseudonocardiales	 Pseudonocardiaceae
9ba5a728bb7ebd6bd903bfd3261464f6	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rickettsiales	 SM2D12
c4073f860b3e1e2346a2ef86a754e2c6	Bacteria	 Bacteroidota	 Bacteroidia	 Bacteroidales	 Rikenellaceae
3656af3fb855ec4ebdafb1ebdf3faff1	Bacteria	 Verrucomicrobiota	 Verrucomicrobiae	 Pedosphaerales	 Pedosphaeraceae
d94012a98efdac38912933133f1d3150	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Xanthobacteraceae
4b603fca2f8d39c80fe75ab474b19e85	Bacteria	 Actinobacteriota	 Actinobacteria	 Streptomycetales	 Streptomycetaceae
e3461396a3b0e4ede728d7f7c244d4d7	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Comamonadaceae
